date_time,hour,weekday,is_rush,actual_traffic_volume,naive_lag1h_pred,naive_lag24h_pred,ml_rf_forecast_pred,naive_lag1h_error,naive_lag1h_abs_error,ml_rf_error,ml_rf_abs_error,ml_rf_squared_error
2018-03-02 21:00:00,21,4,0,3238,3551.0,644.0,3236.127981568239,-313.0,313.0,1.8720184317608073,1.8720184317608073,3.504453008852192
2018-03-02 22:00:00,22,4,0,2453,3238.0,416.0,2908.127159753784,-785.0,785.0,-455.12715975378387,455.12715975378387,207140.7315455463
2018-03-02 23:00:00,23,4,0,1798,2453.0,295.0,1749.6072299079678,-655.0,655.0,48.39277009203215,48.39277009203215,2341.8601971802814
2018-03-03 00:00:00,0,5,0,1516,1798.0,364.0,1216.821004790202,-282.0,282.0,299.1789952097979,299.1789952097979,89508.07117474428
2018-03-03 01:00:00,1,5,0,751,1516.0,846.0,904.8343953646852,-765.0,765.0,-153.83439536468518,153.83439536468518,23665.021197218273
2018-03-03 02:00:00,2,5,0,497,751.0,846.0,590.3756409949322,-254.0,254.0,-93.37564099493216,93.37564099493216,8719.010331214455
2018-03-03 03:00:00,3,5,0,365,497.0,2670.0,385.43646758093274,-132.0,132.0,-20.436467580932742,20.436467580932742,417.64920718651496
2018-03-03 04:00:00,4,5,0,457,365.0,2670.0,403.78715501965036,92.0,92.0,53.212844980349644,53.212844980349644,2831.606870902722
2018-03-03 05:00:00,5,5,0,686,457.0,5165.0,779.5265060669252,229.0,229.0,-93.52650606692521,93.52650606692521,8747.207337086598
2018-03-03 06:00:00,6,5,0,1174,686.0,5165.0,1238.2057128896563,488.0,488.0,-64.2057128896563,64.2057128896563,4122.373567668977
2018-03-03 07:00:00,7,5,1,2050,1174.0,6497.0,1834.9237965380441,876.0,876.0,215.07620346195586,215.07620346195586,46257.77329560863
2018-03-03 08:00:00,8,5,1,3029,2050.0,5636.0,3093.632984959284,979.0,979.0,-64.63298495928393,64.63298495928393,4177.422744747023
2018-03-03 09:00:00,9,5,1,3911,3029.0,4945.0,3593.5604261805856,882.0,882.0,317.43957381941436,317.43957381941436,100767.88302665143
2018-03-03 10:00:00,10,5,0,4598,3911.0,4858.0,4101.994746671117,687.0,687.0,496.00525332888265,496.00525332888265,246021.21132984906
2018-03-03 11:00:00,11,5,0,4766,4598.0,5171.0,4697.645542188718,168.0,168.0,68.35445781128237,68.35445781128237,4672.331902674382
2018-03-03 12:00:00,12,5,0,5023,4766.0,5391.0,4757.720831533201,257.0,257.0,265.2791684667991,265.2791684667991,70373.03722243637
2018-03-03 13:00:00,13,5,0,5240,5023.0,5390.0,4954.941282068907,217.0,217.0,285.05871793109327,285.05871793109327,81258.47266851859
2018-03-03 14:00:00,14,5,0,5040,5240.0,5692.0,5026.86452828029,-200.0,200.0,13.13547171971004,13.13547171971004,172.54061729930223
2018-03-03 15:00:00,15,5,0,4945,5040.0,6057.0,4980.716513718488,-95.0,95.0,-35.716513718488386,35.716513718488386,1275.669352202969
2018-03-03 16:00:00,16,5,0,4855,4945.0,6730.0,4949.525034368664,-90.0,90.0,-94.52503436866391,94.52503436866391,8934.982122397094
2018-03-03 17:00:00,17,5,1,4837,4855.0,6070.0,4700.669822260245,-18.0,18.0,136.33017773975462,136.33017773975462,18585.917362553086
2018-03-03 18:00:00,18,5,1,4396,4837.0,4954.0,4467.0528155490065,-441.0,441.0,-71.05281554900648,71.05281554900648,5048.502597441137
2018-03-03 19:00:00,19,5,1,3817,4396.0,3996.0,3532.8599574977957,-579.0,579.0,284.1400425022043,284.1400425022043,80735.56375315448
2018-03-03 20:00:00,20,5,0,3169,3817.0,3551.0,3296.861275927579,-648.0,648.0,-127.86127592757884,127.86127592757884,16348.505881828454
2018-03-03 21:00:00,21,5,0,3632,3169.0,3238.0,3143.85398550006,463.0,463.0,488.14601449994007,488.14601449994007,238286.5314721757
2018-03-03 22:00:00,22,5,0,3148,3632.0,2453.0,3287.5314286579433,-484.0,484.0,-139.53142865794325,139.53142865794325,19469.019583326706
2018-03-03 23:00:00,23,5,0,1934,3148.0,1798.0,2227.634579817492,-1214.0,1214.0,-293.63457981749207,293.63457981749207,86221.26646459512
2018-03-04 00:00:00,0,6,0,1216,1934.0,1516.0,1282.0848977730875,-718.0,718.0,-66.0848977730875,66.0848977730875,4367.213713679426
2018-03-04 01:00:00,1,6,0,756,1216.0,751.0,787.7124317048364,-460.0,460.0,-31.712431704836376,31.712431704836376,1005.6783246339114
2018-03-04 02:00:00,2,6,0,543,756.0,497.0,591.1128351479584,-213.0,213.0,-48.112835147958435,48.112835147958435,2314.8449059746245
2018-03-04 03:00:00,3,6,0,351,543.0,365.0,379.66804051287477,-192.0,192.0,-28.668040512874768,28.668040512874768,821.856546847829
2018-03-04 04:00:00,4,6,0,299,351.0,457.0,307.4009709087809,-52.0,52.0,-8.400970908780891,8.400970908780891,70.57631221018283
2018-03-04 04:00:00,4,6,0,299,299.0,686.0,275.9558902632212,0.0,0.0,23.044109736778807,23.044109736778807,531.0309935607038
2018-03-04 05:00:00,5,6,0,431,299.0,1174.0,482.63200493753504,132.0,132.0,-51.632004937535044,51.632004937535044,2665.863933869643
2018-03-04 06:00:00,6,6,0,733,431.0,2050.0,798.432426053912,302.0,302.0,-65.43242605391197,65.43242605391197,4281.402379300657
2018-03-04 06:00:00,6,6,0,733,733.0,3029.0,1089.417879671994,0.0,0.0,-356.4178796719939,356.4178796719939,127033.70494987992
2018-03-04 06:00:00,6,6,0,733,733.0,3911.0,1067.9055077514174,0.0,0.0,-334.9055077514174,334.9055077514174,112161.69912223471
2018-03-04 07:00:00,7,6,1,1149,733.0,4598.0,1117.334577009883,416.0,416.0,31.665422990116895,31.665422990116895,1002.6990131430235
2018-03-04 07:00:00,7,6,1,1149,1149.0,4766.0,1535.6348836664918,0.0,0.0,-386.63488366649176,386.63488366649176,149486.53326780163
2018-03-04 08:00:00,8,6,1,1840,1149.0,5023.0,1780.1512768801656,691.0,691.0,59.8487231198344,59.8487231198344,3581.8696590746013
2018-03-04 08:00:00,8,6,1,1840,1840.0,5240.0,2226.6752133352097,0.0,0.0,-386.6752133352097,386.6752133352097,149517.72060782995
2018-03-04 08:00:00,8,6,1,1840,1840.0,5040.0,2211.8209431667706,0.0,0.0,-371.8209431667706,371.8209431667706,138250.81377742684
2018-03-04 09:00:00,9,6,1,2434,1840.0,4945.0,2427.545652608047,594.0,594.0,6.454347391952979,6.454347391952979,41.65860025601022
2018-03-04 10:00:00,10,6,0,3193,2434.0,4855.0,2858.9591443045715,759.0,759.0,334.0408556954285,334.0408556954285,111583.29327373407
2018-03-04 10:00:00,10,6,0,3193,3193.0,4837.0,3510.6487879497963,0.0,0.0,-317.6487879497963,317.6487879497963,100900.75248597466
2018-03-04 11:00:00,11,6,0,3594,3193.0,4396.0,3509.116533406426,401.0,401.0,84.88346659357421,84.88346659357421,7205.20290094243
2018-03-04 11:00:00,11,6,0,3594,3594.0,3817.0,3780.4904154192586,0.0,0.0,-186.49041541925862,186.49041541925862,34778.675043247655
2018-03-04 12:00:00,12,6,0,4241,3594.0,3169.0,3780.4904154192586,647.0,647.0,460.5095845807414,460.5095845807414,212069.07749072698
2018-03-04 12:00:00,12,6,0,4241,4241.0,3632.0,4356.288401006139,0.0,0.0,-115.28840100613888,115.28840100613888,13291.415406552285
2018-03-04 13:00:00,13,6,0,4328,4241.0,3148.0,4353.8663726881405,87.0,87.0,-25.866372688140473,25.866372688140473,669.0692360417794
2018-03-04 14:00:00,14,6,0,4341,4328.0,1934.0,4404.3421955238855,13.0,13.0,-63.34219552388549,63.34219552388549,4012.2337337861395
2018-03-04 15:00:00,15,6,0,4226,4341.0,1216.0,4405.8347324338365,-115.0,115.0,-179.8347324338365,179.8347324338365,32340.530989549567
2018-03-04 16:00:00,16,6,0,4537,4226.0,756.0,4336.856432000621,311.0,311.0,200.14356799937923,200.14356799937923,40057.447811522135
2018-03-04 17:00:00,17,6,1,4093,4537.0,543.0,4400.173995479116,-444.0,444.0,-307.17399547911555,307.17399547911555,94355.86349860369
2018-03-04 18:00:00,18,6,1,3910,4093.0,351.0,3871.280753507142,-183.0,183.0,38.71924649285802,38.71924649285802,1499.1800489746981
2018-03-04 19:00:00,19,6,1,2945,3910.0,299.0,3436.128954804868,-965.0,965.0,-491.12895480486804,491.12895480486804,241207.6502477221
2018-03-04 20:00:00,20,6,0,3258,2945.0,299.0,2635.8077283722405,313.0,313.0,622.1922716277595,622.1922716277595,387123.22287331166
2018-03-04 21:00:00,21,6,0,3017,3258.0,431.0,2810.2581375572686,-241.0,241.0,206.74186244273142,206.74186244273142,42742.19768628928
2018-03-04 22:00:00,22,6,0,1747,3017.0,733.0,2395.0936391194914,-1270.0,1270.0,-648.0936391194914,648.0936391194914,420025.36506714555
2018-03-04 23:00:00,23,6,0,1138,1747.0,733.0,1243.2727884746337,-609.0,609.0,-105.27278847463367,105.27278847463367,11082.359993224964
2018-03-04 23:00:00,23,6,0,1138,1138.0,733.0,1051.6987722713002,0.0,0.0,86.30122772869981,86.30122772869981,7447.901907480906
2018-03-05 00:00:00,0,0,0,703,1138.0,1149.0,624.0782238466957,-435.0,435.0,78.92177615330434,78.92177615330434,6228.6467511922765
2018-03-05 00:00:00,0,0,0,703,703.0,1149.0,637.0773519922902,0.0,0.0,65.92264800770977,65.92264800770977,4345.795520348401
2018-03-05 01:00:00,1,0,0,471,703.0,1840.0,446.16540362037557,-232.0,232.0,24.83459637962443,24.83459637962443,616.7571773388548
2018-03-05 01:00:00,1,0,0,471,471.0,1840.0,337.9907205815445,0.0,0.0,133.0092794184555,133.0092794184555,17691.46841141677
2018-03-05 02:00:00,2,0,0,391,471.0,1840.0,334.1308231018117,-80.0,80.0,56.8691768981883,56.8691768981883,3234.103281077434
2018-03-05 02:00:00,2,0,0,391,391.0,2434.0,307.5963883599775,0.0,0.0,83.40361164002252,83.40361164002252,6956.1624345997
2018-03-05 03:00:00,3,0,0,486,391.0,3193.0,392.6313847299705,95.0,95.0,93.36861527002952,93.36861527002952,8717.69831744279
2018-03-05 03:00:00,3,0,0,486,486.0,3193.0,412.6912999787895,0.0,0.0,73.30870002121048,73.30870002121048,5374.165498799826
2018-03-05 03:00:00,3,0,0,486,486.0,3594.0,413.53836784520763,0.0,0.0,72.46163215479237,72.46163215479237,5250.688134536439
2018-03-05 04:00:00,4,0,0,976,486.0,3594.0,904.6189580977058,490.0,490.0,71.38104190229421,71.38104190229421,5095.2531430570825
2018-03-05 05:00:00,5,0,0,2704,976.0,4241.0,2750.7441720365528,1728.0,1728.0,-46.744172036552754,46.744172036552754,2185.0176193828406
2018-03-05 06:00:00,6,0,0,4879,2704.0,4241.0,5475.4550785429565,2175.0,2175.0,-596.4550785429565,596.4550785429565,355758.6607196844
2018-03-05 07:00:00,7,0,1,5062,4879.0,4328.0,5493.813357451422,183.0,183.0,-431.81335745142223,431.81335745142223,186462.77567346976
2018-03-05 08:00:00,8,0,1,4211,5062.0,4341.0,4809.655083264419,-851.0,851.0,-598.6550832644189,598.6550832644189,358387.9087183283
2018-03-05 09:00:00,9,0,1,3780,4211.0,4226.0,4135.7209290058245,-431.0,431.0,-355.7209290058245,355.7209290058245,126537.37933276681
2018-03-05 10:00:00,10,0,0,3586,3780.0,4537.0,4024.5007996454924,-194.0,194.0,-438.5007996454924,438.5007996454924,192282.9512897363
2018-03-05 10:00:00,10,0,0,3586,3586.0,4093.0,3794.5398102134936,0.0,0.0,-208.53981021349364,208.53981021349364,43488.85244387994
2018-03-05 10:00:00,10,0,0,3586,3586.0,3910.0,3792.227188909588,0.0,0.0,-206.22718890958822,206.22718890958822,42529.65344555099
2018-03-05 11:00:00,11,0,0,3611,3586.0,2945.0,3792.227188909588,25.0,25.0,-181.22718890958822,181.22718890958822,32843.294000071575
2018-03-05 11:00:00,11,0,0,3611,3611.0,3258.0,3817.680687815924,0.0,0.0,-206.6806878159241,206.6806878159241,42716.90671606348
2018-03-05 11:00:00,11,0,0,3611,3611.0,3017.0,3818.8913862614995,0.0,0.0,-207.89138626149952,207.89138626149952,43218.82848172799
2018-03-05 12:00:00,12,0,0,3719,3611.0,1747.0,3819.0681271253934,108.0,108.0,-100.0681271253934,100.0681271253934,10013.630066383896
2018-03-05 12:00:00,12,0,0,3719,3719.0,1138.0,3964.376235730971,0.0,0.0,-245.37623573097108,245.37623573097108,60209.49706150109
2018-03-05 13:00:00,13,0,0,3682,3719.0,1138.0,3948.8917043413926,-37.0,37.0,-266.8917043413926,266.8917043413926,71231.18184625333
2018-03-05 14:00:00,14,0,0,3928,3682.0,703.0,3833.262550746987,246.0,246.0,94.73744925301298,94.73744925301298,8975.18429096721
2018-03-05 15:00:00,15,0,0,4151,3928.0,703.0,4029.3810166724516,223.0,223.0,121.61898332754845,121.61898332754845,14791.177105626508
2018-03-05 15:00:00,15,0,0,4151,4151.0,471.0,4287.003048639911,0.0,0.0,-136.00304863991096,136.00304863991096,18496.829239349987
2018-03-05 15:00:00,15,0,0,4151,4151.0,471.0,4290.386434481231,0.0,0.0,-139.38643448123094,139.38643448123094,19428.578117390483
2018-03-05 15:00:00,15,0,0,4151,4151.0,391.0,4282.26883947929,0.0,0.0,-131.26883947929036,131.26883947929036,17231.5082182397
2018-03-05 16:00:00,16,0,0,3260,4151.0,391.0,4280.869070749893,-891.0,891.0,-1020.8690707498927,1020.8690707498927,1042173.6596137494
2018-03-05 16:00:00,16,0,0,3260,3260.0,486.0,3203.819395414187,0.0,0.0,56.180604585812944,56.180604585812944,3156.2603316274663
2018-03-05 16:00:00,16,0,0,3260,3260.0,486.0,3203.5610812029745,0.0,0.0,56.43891879702551,56.43891879702551,3185.351554977239
2018-03-05 17:00:00,17,0,1,1953,3260.0,486.0,3172.1248133641675,-1307.0,1307.0,-1219.1248133641675,1219.1248133641675,1486265.3105602162
2018-03-05 17:00:00,17,0,1,1953,1953.0,976.0,2015.283120517323,0.0,0.0,-62.283120517322914,62.283120517322914,3879.1871013753703
2018-03-05 18:00:00,18,0,1,1389,1953.0,2704.0,2008.7127519688809,-564.0,564.0,-619.7127519688809,619.7127519688809,384043.89495284366
2018-03-05 18:00:00,18,0,1,1389,1389.0,4879.0,1774.7530297174433,0.0,0.0,-385.75302971744327,385.75302971744327,148805.39993618667
2018-03-05 18:00:00,18,0,1,1389,1389.0,5062.0,1716.2254227499457,0.0,0.0,-327.22542274994566,327.22542274994566,107076.47729388066
2018-03-05 19:00:00,19,0,1,1117,1389.0,4211.0,1709.4665843661073,-272.0,272.0,-592.4665843661073,592.4665843661073,351016.6535904418
2018-03-05 19:00:00,19,0,1,1117,1117.0,3780.0,1427.3779772479343,0.0,0.0,-310.37797724793427,310.37797724793427,96334.4887605192
2018-03-05 20:00:00,20,0,0,844,1117.0,3586.0,1421.7674549528247,-273.0,273.0,-577.7674549528247,577.7674549528247,333815.2320026643
2018-03-05 20:00:00,20,0,0,844,844.0,3586.0,1558.0997599838759,0.0,0.0,-714.0997599838759,714.0997599838759,509938.4672090291
2018-03-05 21:00:00,21,0,0,753,844.0,3586.0,1443.9572599838764,-91.0,91.0,-690.9572599838764,690.9572599838764,477421.93512442615
2018-03-05 21:00:00,21,0,0,753,753.0,3611.0,1508.1219271455775,0.0,0.0,-755.1219271455775,755.1219271455775,570209.1248560508
2018-03-05 22:00:00,22,0,0,694,753.0,3611.0,1004.3895476497039,-59.0,59.0,-310.3895476497039,310.3895476497039,96341.6712901878
2018-03-05 22:00:00,22,0,0,694,694.0,3611.0,1268.6546198039646,0.0,0.0,-574.6546198039646,574.6546198039646,330227.9320620391
2018-03-05 23:00:00,23,0,0,599,694.0,3719.0,1258.7573532159042,-95.0,95.0,-659.7573532159042,659.7573532159042,435279.7651224554
2018-03-05 23:00:00,23,0,0,599,599.0,3719.0,973.1503027672177,0.0,0.0,-374.1503027672177,374.1503027672177,139988.44906080066
2018-03-06 00:00:00,0,1,0,308,599.0,3682.0,559.6050668958967,-291.0,291.0,-251.6050668958967,251.6050668958967,63305.10968768865
2018-03-06 00:00:00,0,1,0,308,308.0,3928.0,521.0767943865079,0.0,0.0,-213.0767943865079,213.0767943865079,45401.72030603017
2018-03-06 01:00:00,1,1,0,242,308.0,4151.0,305.6565760737582,-66.0,66.0,-63.656576073758174,63.656576073758174,4052.1596774341615
2018-03-06 01:00:00,1,1,0,242,242.0,4151.0,305.12444008474716,0.0,0.0,-63.124440084747164,63.124440084747164,3984.6949360128347
2018-03-06 02:00:00,2,1,0,231,242.0,4151.0,271.0808297773531,-11.0,11.0,-40.080829777353074,40.080829777353074,1606.472915641153
2018-03-06 02:00:00,2,1,0,231,231.0,4151.0,271.0808297773531,0.0,0.0,-40.080829777353074,40.080829777353074,1606.472915641153
2018-03-06 03:00:00,3,1,0,335,231.0,3260.0,337.2485293241703,104.0,104.0,-2.248529324170306,2.248529324170306,5.055884121653774
2018-03-06 03:00:00,3,1,0,335,335.0,3260.0,337.86651801882067,0.0,0.0,-2.8665180188206705,2.8665180188206705,8.216925552223582
2018-03-06 04:00:00,4,1,0,807,335.0,3260.0,822.0811622106922,472.0,472.0,-15.081162210692241,15.081162210692241,227.4414536252117
2018-03-06 04:00:00,4,1,0,807,807.0,1953.0,831.1645218261568,0.0,0.0,-24.16452182615683,24.16452182615683,583.9241150868097
2018-03-06 05:00:00,5,1,0,2537,807.0,1953.0,2679.5138461455244,1730.0,1730.0,-142.51384614552444,142.51384614552444,20310.19634319021
2018-03-06 05:00:00,5,1,0,2537,2537.0,1389.0,2467.00559700149,0.0,0.0,69.99440299850994,69.99440299850994,4899.216451117817
2018-03-06 06:00:00,6,1,0,4601,2537.0,1389.0,5082.91821822903,2064.0,2064.0,-481.91821822902966,481.91821822902966,232245.16906104266
2018-03-06 06:00:00,6,1,0,4601,4601.0,1389.0,4822.715413821586,0.0,0.0,-221.71541382158557,221.71541382158557,49157.724726076936
2018-03-06 07:00:00,7,1,1,4848,4601.0,1117.0,4991.4125317574,247.0,247.0,-143.41253175739985,143.41253175739985,20567.15426506722
2018-03-06 07:00:00,7,1,1,4848,4848.0,1117.0,5441.50236998673,0.0,0.0,-593.5023699867297,593.5023699867297,352245.063179865
2018-03-06 08:00:00,8,1,1,4623,4848.0,844.0,4749.223921696603,-225.0,225.0,-126.2239216966027,126.2239216966027,15932.47840847009
2018-03-06 08:00:00,8,1,1,4623,4623.0,844.0,4430.892214775093,0.0,0.0,192.10778522490727,192.10778522490727,36905.4011440191
2018-03-06 09:00:00,9,1,1,4085,4623.0,753.0,4452.165888129733,-538.0,538.0,-367.1658881297326,367.1658881297326,134810.7894060953
2018-03-06 10:00:00,10,1,0,3602,4085.0,753.0,4227.511448551122,-483.0,483.0,-625.5114485511222,625.5114485511222,391264.57226852316
2018-03-06 11:00:00,11,1,0,3781,3602.0,694.0,3817.2859021261906,179.0,179.0,-36.28590212619065,36.28590212619065,1316.6666931114871
2018-03-06 11:00:00,11,1,0,3781,3781.0,694.0,4019.867276043499,0.0,0.0,-238.8672760434988,238.8672760434988,57057.57556444106
2018-03-06 11:00:00,11,1,0,3781,3781.0,599.0,4019.867276043499,0.0,0.0,-238.8672760434988,238.8672760434988,57057.57556444106
2018-03-06 12:00:00,12,1,0,4037,3781.0,599.0,4019.867276043499,256.0,256.0,17.132723956501195,17.132723956501195,293.53023016966995
2018-03-06 13:00:00,13,1,0,4166,4037.0,308.0,4224.314948734153,129.0,129.0,-58.314948734153404,58.314948734153404,3400.63324586694
2018-03-06 14:00:00,14,1,0,4671,4166.0,308.0,4283.091308492,505.0,505.0,387.9086915079997,387.9086915079997,150473.15294744849
2018-03-06 15:00:00,15,1,0,5260,4671.0,242.0,4887.0179564261725,589.0,589.0,372.98204357382747,372.98204357382747,139115.60482850854
2018-03-06 16:00:00,16,1,0,6420,5260.0,242.0,5911.341116915322,1160.0,1160.0,508.65888308467765,508.65888308467765,258733.85934095178
2018-03-06 17:00:00,17,1,1,5874,6420.0,231.0,6125.537624269766,-546.0,546.0,-251.53762426976573,251.53762426976573,63271.17642327784
2018-03-06 18:00:00,18,1,1,4400,5874.0,231.0,4296.613503681415,-1474.0,1474.0,103.38649631858516,103.38649631858516,10688.767621032823
2018-03-06 19:00:00,19,1,1,3188,4400.0,335.0,3032.5542778415756,-1212.0,1212.0,155.44572215842436,155.44572215842436,24163.372537354062
2018-03-06 20:00:00,20,1,0,2600,3188.0,335.0,2808.970793434727,-588.0,588.0,-208.97079343472706,208.97079343472706,43668.79250873937
2018-03-06 21:00:00,21,1,0,3415,2600.0,807.0,2515.5822976213462,815.0,815.0,899.4177023786538,899.4177023786538,808952.2033520966
2018-03-06 22:00:00,22,1,0,2587,3415.0,807.0,2702.365727456018,-828.0,828.0,-115.3657274560178,115.3657274560178,13309.251071456178
2018-03-06 23:00:00,23,1,0,1144,2587.0,2537.0,1494.647763864921,-1443.0,1443.0,-350.647763864921,350.647763864921,122953.85430346939
2018-03-07 00:00:00,0,2,0,591,1144.0,2537.0,627.1817169175742,-553.0,553.0,-36.18171691757425,36.18171691757425,1309.1166391034785
2018-03-07 01:00:00,1,2,0,376,591.0,4601.0,363.4469976171673,-215.0,215.0,12.553002382832688,12.553002382832688,157.57786882340312
2018-03-07 02:00:00,2,2,0,247,376.0,4601.0,288.4846238143783,-129.0,129.0,-41.484623814378324,41.484623814378324,1720.9740130204852
2018-03-07 03:00:00,3,2,0,378,247.0,4848.0,347.12092192513575,131.0,131.0,30.879078074864253,30.879078074864253,953.5174627535622
2018-03-07 04:00:00,4,2,0,921,378.0,4848.0,852.045447925429,543.0,543.0,68.95455207457098,68.95455207457098,4754.730251804722
2018-03-07 04:00:00,4,2,0,921,921.0,4623.0,901.372551294215,0.0,0.0,19.627448705785014,19.627448705785014,385.2367426982218
2018-03-07 05:00:00,5,2,0,2875,921.0,4623.0,2750.7441720365528,1954.0,1954.0,124.25582796344725,124.25582796344725,15439.510782881798
2018-03-07 06:00:00,6,2,0,5670,2875.0,4085.0,5611.28842177781,2795.0,2795.0,58.71157822218993,58.71157822218993,3447.0494173403267
2018-03-07 07:00:00,7,2,1,6121,5670.0,3602.0,6363.427819682929,451.0,451.0,-242.4278196829291,242.4278196829291,58771.24775621879
2018-03-07 08:00:00,8,2,1,5896,6121.0,3781.0,5579.7063460083145,-225.0,225.0,316.29365399168546,316.29365399168546,100041.67555541205
2018-03-07 09:00:00,9,2,1,5343,5896.0,3781.0,5063.095551870298,-553.0,553.0,279.90444812970236,279.90444812970236,78346.50008279324
2018-03-07 10:00:00,10,2,0,4619,5343.0,3781.0,4487.443842462485,-724.0,724.0,131.556157537515,131.556157537515,17307.022586035462
2018-03-07 11:00:00,11,2,0,4819,4619.0,4037.0,4860.474612853799,200.0,200.0,-41.474612853799044,41.474612853799044,1720.1435113725129
2018-03-07 12:00:00,12,2,0,4879,4819.0,4166.0,5042.5352817130515,60.0,60.0,-163.53528171305152,163.53528171305152,26743.788364967124
2018-03-07 13:00:00,13,2,0,5093,4879.0,4671.0,4945.071067579531,214.0,214.0,147.9289324204692,147.9289324204692,21882.969047059745
2018-03-07 14:00:00,14,2,0,5160,5093.0,5260.0,5328.8201646858415,67.0,67.0,-168.82016468584152,168.82016468584152,28500.24800455465
2018-03-07 15:00:00,15,2,0,5886,5160.0,6420.0,5735.269831178607,726.0,726.0,150.7301688213929,150.7301688213929,22719.58379292561
2018-03-07 16:00:00,16,2,0,6849,5886.0,5874.0,6545.729463419582,963.0,963.0,303.2705365804177,303.2705365804177,91973.01835777446
2018-03-07 17:00:00,17,2,1,5951,6849.0,4400.0,6418.346126239062,-898.0,898.0,-467.34612623906196,467.34612623906196,218412.40171065723
2018-03-07 18:00:00,18,2,1,4637,5951.0,3188.0,4460.557870026286,-1314.0,1314.0,176.44212997371415,176.44212997371415,31131.825229661037
2018-03-07 19:00:00,19,2,1,3367,4637.0,2600.0,3378.8136554422904,-1270.0,1270.0,-11.813655442290383,11.813655442290383,139.56245490915717
2018-03-07 20:00:00,20,2,0,3297,3367.0,3415.0,2955.329757296956,-70.0,70.0,341.6702427030441,341.6702427030441,116738.55474875706
2018-03-07 21:00:00,21,2,0,2451,3297.0,2587.0,2893.625278549355,-846.0,846.0,-442.6252785493548,442.6252785493548,195917.1372108939
2018-03-07 22:00:00,22,2,0,1790,2451.0,1144.0,1793.3612941575377,-661.0,661.0,-3.3612941575377135,3.3612941575377135,11.298298413497168
2018-03-07 23:00:00,23,2,0,1352,1790.0,591.0,1215.9377200732406,-438.0,438.0,136.0622799267594,136.0622799267594,18512.944018867835
2018-03-08 00:00:00,0,3,0,545,1352.0,376.0,689.5839763528971,-807.0,807.0,-144.58397635289714,144.58397635289714,20904.52621801512
2018-03-08 01:00:00,1,3,0,368,545.0,247.0,349.473567114639,-177.0,177.0,18.526432885360975,18.526432885360975,343.2287154557846
2018-03-08 02:00:00,2,3,0,260,368.0,378.0,288.22776650072393,-108.0,108.0,-28.22776650072393,28.22776650072393,796.8068016193921
2018-03-08 03:00:00,3,3,0,344,260.0,921.0,353.1596581347322,84.0,84.0,-9.159658134732183,9.159658134732183,83.89933714516546
2018-03-08 04:00:00,4,3,0,887,344.0,921.0,849.9284003551643,543.0,543.0,37.071599644835715,37.071599644835715,1374.3035002269835
2018-03-08 05:00:00,5,3,0,2788,887.0,2875.0,2750.7441720365528,1901.0,1901.0,37.255827963447246,37.255827963447246,1387.9967172419776
2018-03-08 06:00:00,6,3,0,5661,2788.0,5670.0,5709.804529483751,2873.0,2873.0,-48.80452948375114,48.80452948375114,2381.8820981303343
2018-03-08 07:00:00,7,3,1,6280,5661.0,6121.0,6379.761928454507,619.0,619.0,-99.76192845450714,99.76192845450714,9952.442368962202
2018-03-08 08:00:00,8,3,1,6042,6280.0,5896.0,5848.5293044785385,-238.0,238.0,193.4706955214615,193.4706955214615,37430.91002555806
2018-03-08 09:00:00,9,3,1,5221,6042.0,5343.0,5184.925059158736,-821.0,821.0,36.074940841263924,36.074940841263924,1301.4013567006918
2018-03-08 10:00:00,10,3,0,4669,5221.0,4619.0,4605.4628074174,-552.0,552.0,63.537192582600255,63.537192582600255,4036.974841278433
2018-03-08 11:00:00,11,3,0,4922,4669.0,4819.0,4887.0179564261725,253.0,253.0,34.98204357382747,34.98204357382747,1223.7433726011636
2018-03-08 12:00:00,12,3,0,4946,4922.0,4879.0,5086.601898381423,24.0,24.0,-140.60189838142287,140.60189838142287,19768.893828459964
2018-03-08 13:00:00,13,3,0,5117,4946.0,5093.0,4964.730561802262,171.0,171.0,152.26943819773805,152.26943819773805,23185.98180905477
2018-03-08 14:00:00,14,3,0,5349,5117.0,5160.0,5349.661058919057,232.0,232.0,-0.6610589190568135,0.6610589190568135,0.43699889446456264
2018-03-08 15:00:00,15,3,0,5983,5349.0,5886.0,5764.335909115679,634.0,634.0,218.664090884321,218.664090884321,47813.9846422666
2018-03-08 16:00:00,16,3,0,6738,5983.0,6849.0,6597.889752077233,755.0,755.0,140.11024792276658,140.11024792276658,19630.881572979117
2018-03-08 17:00:00,17,3,1,6200,6738.0,5951.0,6311.401177616964,-538.0,538.0,-111.40117761696365,111.40117761696365,12410.222374446283
2018-03-08 18:00:00,18,3,1,5136,6200.0,4637.0,4769.144317439622,-1064.0,1064.0,366.8556825603782,366.8556825603782,134583.091826841
2018-03-08 19:00:00,19,3,1,3509,5136.0,3367.0,3578.209223622772,-1627.0,1627.0,-69.20922362277179,69.20922362277179,4789.916634466833
2018-03-08 20:00:00,20,3,0,3565,3509.0,3297.0,3145.236348674048,56.0,56.0,419.7636513259522,419.7636513259522,176201.52297449557
2018-03-08 21:00:00,21,3,0,2951,3565.0,2451.0,3218.82484162334,-614.0,614.0,-267.82484162334003,267.82484162334003,71730.14579056717
